# TOPAS Version: 3.3.p1
# Parameter File: BaseFile.txt
# Results for scorer Dij
# Scored in component: DoseGrid
# X in 80 bins of 0.1 cm
# Y in 1 bin  of 8 cm
# Z in 1 bin  of 1 cm
# DoseToMedium ( Gy ) : Mean   
0, 0, 0, 8.903814147246497e-14
1, 0, 0, 2.116375672969884e-13
2, 0, 0, 4.480044071050071e-13
3, 0, 0, 2.712115489455476e-13
4, 0, 0, 1.51362247020773e-13
5, 0, 0, 3.707091205785881e-14
6, 0, 0, 1.059849093624166e-13
7, 0, 0, 6.703706018838343e-14
8, 0, 0, 5.077581551329228e-13
9, 0, 0, 2.735442786303582e-12
10, 0, 0, 4.606713997349352e-12
11, 0, 0, 4.650123303893211e-12
12, 0, 0, 2.545701800154217e-12
13, 0, 0, 1.29480756272139e-13
14, 0, 0, 9.982366978864665e-14
15, 0, 0, 9.227187997700152e-13
16, 0, 0, 8.699700835233115e-13
17, 0, 0, 9.430337074761775e-14
18, 0, 0, 2.65979430805834e-13
19, 0, 0, 4.621940575010491e-13
20, 0, 0, 3.347599897151983e-13
21, 0, 0, 2.571402494964532e-15
22, 0, 0, 9.19147063546543e-14
23, 0, 0, 1.073767861103021e-13
24, 0, 0, 3.260661456519419e-13
25, 0, 0, 1.324987301692174e-12
26, 0, 0, 1.7611868523445e-12
27, 0, 0, 1.022705151215668e-12
28, 0, 0, 1.020671183838549e-12
29, 0, 0, 3.941564263259039e-13
30, 0, 0, 9.533596821248361e-13
31, 0, 0, 1.829916269939014e-12
32, 0, 0, 2.047629419160158e-12
33, 0, 0, 8.261818018778284e-13
34, 0, 0, 2.920673194415227e-12
35, 0, 0, 3.6696265878472e-12
36, 0, 0, 5.041944200779066e-12
37, 0, 0, 8.655250540625904e-12
38, 0, 0, 1.328571431898152e-11
39, 0, 0, 1.227647225829148e-11
40, 0, 0, 2.941730066536331e-11
41, 0, 0, 2.310410761872501e-11
42, 0, 0, 3.284811406620843e-11
43, 0, 0, 5.583755602713067e-11
44, 0, 0, 5.047909012167725e-11
45, 0, 0, 6.372729939058961e-11
46, 0, 0, 6.519271020193748e-11
47, 0, 0, 8.894415521026429e-11
48, 0, 0, 9.278644584494739e-11
49, 0, 0, 8.6819662239426e-11
50, 0, 0, 8.322059645763537e-11
51, 0, 0, 1.340452097100896e-10
52, 0, 0, 1.344169745461773e-10
53, 0, 0, 1.805079241157159e-10
54, 0, 0, 1.420569397721317e-10
55, 0, 0, 1.675144372077305e-10
56, 0, 0, 1.515396495654651e-10
57, 0, 0, 1.775228966661334e-10
58, 0, 0, 1.594807780899356e-10
59, 0, 0, 1.256715680227235e-10
60, 0, 0, 1.116256482808879e-10
61, 0, 0, 5.45712965871665e-11
62, 0, 0, 2.481027758365022e-11
63, 0, 0, 6.109348599313814e-12
64, 0, 0, 2.188592193085171e-13
65, 0, 0, 5.168940919030188e-14
66, 0, 0, 0
67, 0, 0, 1.894693435589683e-15
68, 0, 0, 3.391023066930102e-15
69, 0, 0, 2.099007737551757e-15
70, 0, 0, 3.214365671814111e-17
71, 0, 0, 0
72, 0, 0, 0
73, 0, 0, 0
74, 0, 0, 0
75, 0, 0, 0
76, 0, 0, 0
77, 0, 0, 0
78, 0, 0, 0
79, 0, 0, 8.141127835971633e-16
